Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
European Union (27),,1986,0.3950539,852.50995,0,1732.6066,0,12.278871,4996.921,6861.078,2547.8074
European Union (27),,1987,0.5641936,936.0928,0,1804.4523,0,12.051266,5043.8765,6879.4404,2681.7915
European Union (27),,1988,0.97491944,988.22186,0,1940.8679,0,12.824092,4978.2173,6902.184,2679.2014
European Union (27),,1989,1.4974195,807.07544,0.026888888,2046.4419,0,12.659168,4990.7603,6913.96,2773.6245
European Union (27),,1990,2.278243,842.1671,0.034005277,2068.5828,0.07377863,17.343042,4546.3896,7062.678,2913.043
European Union (27),,1991,2.8713195,882.4862,0.039919443,2126.2288,0.08189009,17.869808,4285.2563,7076.558,2982.0686
European Union (27),,1992,4.44154,918.52124,0.06531389,2129.2097,0.23439328,18.720934,3984.9265,7098.5596,2883.6975
European Union (27),,1993,6.113276,941.98676,0.08392833,2193.1309,0.56017053,20.586823,3809.954,6990.8496,2941.9368
European Union (27),,1994,7.7905564,969.7946,0.08778861,2187.1697,1.5360793,21.322035,3722.7427,7022.4946,2905.9587
European Union (27),,1995,10.262094,966.8249,0.11484944,2249.3892,2.4128044,23.436554,3674.7502,7176.171,3147.952
European Union (27),,1996,12.830375,962.30286,0.12067889,2363.5537,3.5535164,23.38708,3682.931,7313.562,3419.71
European Union (27),,1997,19.592825,989.7975,0.14763139,2382.6282,4.8574452,27.91599,3572.7866,7378.535,3328.0767
European Union (27),,1998,30.419813,1022.28973,0.17472416,2365.1257,4.5149207,30.970898,3410.5916,7596.8057,3419.5996
European Union (27),,1999,39.48461,1015.8361,0.20461778,2407.6152,5.0829077,31.642126,3249.3877,7540.526,3505.4229
European Union (27),,2000,63.34636,1053.3619,0.16906056,2440.702,7.9383626,34.453976,3293.935,7441.5366,3588.841
European Union (27),,2001,75.93777,1103.7197,0.51048917,2506.5088,9.210729,37.548084,3285.5137,7545.884,3713.2805
European Union (27),,2002,102.35328,923.59155,0.849915,2528.017,12.139599,43.09377,3303.5708,7493.4727,3739.979
European Union (27),,2003,125.566475,889.2373,1.2793194,2525.307,15.212673,49.071625,3416.3777,7525.3247,3941.9382
European Union (27),,2004,165.70647,938.40405,2.08178,2568.5266,20.309221,58.594677,3356.3599,7570.9546,4048.0625
European Union (27),,2005,195.01643,880.27374,4.228149,2518.6746,34.8565,66.762344,3246.2278,7589.9043,4186.892
European Union (27),,2006,223.96039,884.96747,7.1886754,2497.7231,53.329395,75.91775,3334.4604,7594.5635,4173.6826
European Union (27),,2007,282.51425,873.8502,10.820268,2367.4504,72.925644,84.691795,3366.7263,7432.3506,4105.0317
European Union (27),,2008,318.183,919.5501,21.1499,2387.1318,95.871315,94.22541,3119.5366,7359.4277,4187.0767
European Union (27),,2009,347.18918,921.9759,39.771088,2211.3723,113.07892,103.17476,2766.0134,6941.8857,3933.2737
European Union (27),,2010,386.52625,1034.9354,64.803406,2275.1716,134.43694,117.35704,2902.2493,6882.103,4228.098
European Union (27),,2011,453.83273,847.27673,128.66664,2218.4336,144.76201,125.27228,2985.2563,6675.777,3890.4392
European Union (27),,2012,513.807,906.66406,192.52864,2137.0154,158.99715,139.5604,2971.6328,6403.577,3821.7495
European Union (27),,2013,571.0342,999.445,227.34448,2109.2122,139.00656,146.58542,2916.1736,6241.9746,3745.0645
European Union (27),,2014,598.09155,999.4322,249.0562,2113.0051,149.74698,152.77626,2777.1292,6116.5884,3313.7783
European Union (27),,2015,708.533,898.803,266.14218,2033.8351,154.01096,157.91,2771.2568,6217.4497,3467.1348
European Union (27),,2016,714.1912,917.6863,265.0811,1973.3958,154.0841,159.70052,2661.1072,6335.8823,3681.6177
European Union (27),,2017,831.10583,775.21063,281.72873,1940.0641,164.51772,162.69983,2569.724,6444.9883,3851.7996
European Union (27),,2018,848.2353,906.2437,297.6566,1935.0499,176.64539,164.35213,2512.2876,6457.7446,3781.0706
European Union (27),,2019,960.3956,837.8366,324.92822,1936.3516,178.28958,168.32454,2026.9277,6442.6094,3918.4568
European Union (27),,2020,1043.4337,901.4435,376.2969,1723.176,185.57315,170.01918,1658.078,5621.9854,3803.4224
European Union (27),,2021,1019.1884,901.05585,420.2913,1838.4348,189.40851,180.0787,1871.2246,5921.541,3966.2483
Finland,FIN,1965,0,27.658304,0,0,,0,20.25982,67.48548,0
Finland,FIN,1966,0,30.695938,0,0,,0,18.804535,81.86467,0
Finland,FIN,1967,0,34.387695,0,0,,0,18.091896,85.7726,0
Finland,FIN,1968,0,31.015532,0,0,,0,21.788618,97.22671,0
Finland,FIN,1969,0,25.860214,0,0,,0,26.138052,112.92221,0
Finland,FIN,1970,0,28.163082,0,0,,0,26.5675,126.97794,0
Finland,FIN,1971,0,31.583035,0,0,,0,23.579445,131.4189,0
Finland,FIN,1972,0,30.692951,0,0,,0,26.157778,139.85992,0
Finland,FIN,1973,0,31.28435,0,0,,0,29.031944,156.46225,0
Finland,FIN,1974,0,37.562725,0,0,,0,29.585278,136.34688,4.4444447
Finland,FIN,1975,0,36.10215,0,0,,0,26.805,140.98915,7.355
Finland,FIN,1976,0,28.037634,0,0,,0,36.12,151.26392,8.618333
Finland,FIN,1977,0,36.021503,0,7.497013,,0,36.420834,148.23775,8.765
Finland,FIN,1978,0,28.975508,0,9.196535,,0,49.094166,149.11165,9.543333
Finland,FIN,1979,0,32.144566,0,18.996416,,0,47.313057,157.88283,9.509444
Finland,FIN,1980,0,30.212067,0,19.787933,,0,53.688057,152.02914,8.945556
Finland,FIN,1981,0,40.376343,0,41.323177,,0,32.994167,145.4186,7.1180553
Finland,FIN,1982,0,38.703705,0,47.27001,,0,36.59639,134.60008,6.7233334
Finland,FIN,1983,0,40.158302,0,49.9313,,0,39.75083,125.00576,6.520278
Finland,FIN,1984,0,39.17264,0,53.163082,,0,45.782776,126.75379,7.4677777
Finland,FIN,1985,0,36.472523,0,53.703705,,0,58.025833,128.06352,9.475555
Finland,FIN,1986,0,36.6368,0,53.757465,,0,53.05528,134.10484,11.472222
Finland,FIN,1987,0,40.794506,0,55.35842,,0,59.426945,133.54774,15.172222
Finland,FIN,1988,0,39.51314,0,55.098568,,0,59.5,131.87692,16.32
Finland,FIN,1989,0,38.530464,0,53.79331,,0,58.20639,131.68347,21.4
Finland,FIN,1990,0,32.114697,0.001477778,54.14576,0,5.156,61.2875,133.65544,25.21
Finland,FIN,1991,0.001775,39.026283,0.001477778,54.97909,0,4.999,61.211666,132.63072,26.57
Finland,FIN,1992,0.007083334,44.67443,0.001775,54.271206,0,4.95,55.71361,131.24066,27.59
Finland,FIN,1993,0.013,39.841698,0.002069444,56.152927,0,5.958,63.68889,124.88457,28.51
Finland,FIN,1994,0.021277778,34.832737,0.002366667,54.74313,0,6.465,77.55639,129.39043,31.47
Finland,FIN,1995,0.031935554,38.19564,0.002366667,54.14576,0,6.608,68.605,117.56855,32.68
Finland,FIN,1996,0.032526944,34.957287,0.002944445,55.791515,0,5.889,81.74695,122.37474,34.189445
Finland,FIN,1997,0.049086113,35.22969,0.003555556,59.88949,0,7.891,77.428055,120.58438,33.638332
Finland,FIN,1998,0.06801084,44.135605,0.003833333,62.65233,0,9.333,63.538887,125.79059,38.53639
Finland,FIN,1999,0.1448925,37.47521,0.004138889,65.89008,0,8.363,61.565556,127.17879,38.58
Finland,FIN,2000,0.22650528,43.168457,0.004722222,64.44146,0,8.588527,58.32722,126.42577,39.41
Finland,FIN,2001,0.20447,38.630726,0.005,64.85063,0,8.211789,70.48917,124.035736,42.76
Finland,FIN,2002,0.18388666,31.320274,0.005555556,63.078667,0.007444445,8.932421,76.59111,126.9237,42.46
Finland,FIN,2003,0.2665214,27.697649,0.006083333,63.948906,0.044666667,9.292,95.5925,130.99988,47
Finland,FIN,2004,0.3466628,43.26815,0.006916667,63.495018,0.05211111,10.370948,85.87945,122.12345,45.28
Finland,FIN,2005,0.4819125,38.838303,0.007444445,64.66196,0,9.479474,55.168888,126.67819,41.43
Finland,FIN,2006,0.43449333,32.515217,0.009666666,63.24156,0.007444445,10.756632,86.15389,122.85048,44.28
Finland,FIN,2007,0.5327239,39.959713,0.01075,64.26754,0.014888889,9.928,81.35306,123.89983,40.96
Finland,FIN,2008,0.73202,47.996643,0.010972222,62.586807,0.8575,10.391263,62.04361,119.764175,41.880554
Finland,FIN,2009,0.77246416,35.46744,0.012,63.755077,1.4465556,8.743579,62.489723,112.83101,37.38
Finland,FIN,2010,0.81685275,35.726467,0.013055556,61.36833,1.443,10.98021,78.925,117.16832,41.3
Finland,FIN,2011,1.3280164,34.213726,0.014611111,62.043255,2.1465557,11.182842,64.1175,114.58839,36.12
Finland,FIN,2012,1.3553386,46.161175,0.01563889,61.10583,2.122111,11.101263,52.501667,110.05728,31.945
Finland,FIN,2013,2.108656,34.886448,0.017722223,62.41895,2.3559444,11.942632,58.04139,114.501656,29.706667
Finland,FIN,2014,2.9995134,36.23131,0.021666666,61.969933,5.044833,11.707263,52.024723,108.04683,26.556667
Finland,FIN,2015,6.329845,45.111366,0.029921945,60.730606,5.042333,11.317895,44.405,108.589935,22.87861
Finland,FIN,2016,8.296112,42.275562,0.059489723,60.24687,1.8310555,11.422105,50.921112,114.29884,20.076666
Finland,FIN,2017,12.889785,39.274193,0.13172056,57.994625,4.0362225,11.833684,46.645557,110.74291,18.324167
Finland,FIN,2018,15.604445,35.107998,0.24052055,58.475918,3.8416667,12.825263,48.88139,110.148224,21.012777
Finland,FIN,2019,16.042156,32.60884,0.39140195,61.013443,4.451611,13.2021055,41.046944,109.32646,20.338888
Finland,FIN,2020,21.058064,41.566998,0.58096695,59.30108,4.1245,11.497894,31.521944,98.07788,20.718334
Finland,FIN,2021,21.496397,41.10033,0.80614805,59.863754,4.568067,13.605263,32.88569,97.2905,20.42361
France,FRA,1965,0,138.62689,0,2.545251,,0,481.13544,637.30145,50.046997
France,FRA,1966,0,154.37988,0,3.9583333,,0.39,445.8141,683.12305,52.7965
France,FRA,1967,0,134.18124,0,5.8906813,,0.605,440.04257,784.79,60.339256
France,FRA,1968,0,149.09912,0,8.753734,,0.926,423.16086,850.43164,72.156494
France,FRA,1969,0,156.5492,0,10.215054,,1.067,423.60306,982.66754,83.850494
France,FRA,1970,0,167.60654,0,16.205048,,1.3702458,403.1711,1116.3309,95.52925
France,FRA,1971,0,144.46881,0,26.471176,,1.3918225,369.43515,1216.7485,113.2255
France,FRA,1972,0,144.39412,0,41.40218,,1.5151953,328.61258,1350.9572,133.88774
France,FRA,1973,0,141.03734,0,41.856182,,1.5500864,325.04178,1506.0256,157.0365
France,FRA,1974,0,166.27234,0,41.739845,,1.5770591,329.00662,1430.9877,163.95926
France,FRA,1975,0,177.73853,0,51.778973,,1.4158849,288.44208,1307.8751,182.87001
France,FRA,1976,0,143.60509,0,44.77031,,1.3329,339.1309,1414.7838,196.45325
France,FRA,1977,0,225.68622,0,50.907856,,1.3745815,326.62524,1358.8184,205.08525
France,FRA,1978,0,202.1393,0,86.408005,,1.4183881,340.7845,1416.0526,218.7795
France,FRA,1979,0,196.40068,0,113.3871,,1.4840102,370.0985,1408.6421,242.376
France,FRA,1980,0,205.58984,0,173.80063,,1.4710236,362.36108,1309.0137,251.71976
France,FRA,1981,0,213.48033,0,298.8641,,1.4921525,330.292,1181.7372,255.717
France,FRA,1982,0,208.6891,0,309.0593,,1.52734,337.7352,1094.3962,245.77225
France,FRA,1983,0,205.34225,0,409.34274,,1.5587,305.6364,1068.1715,261.8025
France,FRA,1984,0,194.24495,0,542.62933,,1.6223,292.2619,1029.9058,266.992
France,FRA,1985,0,184.67384,0,635.8871,,1.65215,283.6557,1012.84247,285.7915
France,FRA,1986,0,186.32239,0,721.1686,,1.6628,234.4608,1033.2645,287.41525
France,FRA,1987,0,210.20514,0,753.417,,1.7506,213.4105,1040.2767,290.816
France,FRA,1988,0,228.035,0,781.7949,,1.77325,208.4096,1034.0203,289.36124
France,FRA,1989,0,138.51216,0,862.40875,,1.84145,226.9013,1061.6738,283.14774
France,FRA,1990,0.000802778,159.28119,0,891.20953,0,1.913,220.8537,1077.6477,302.7535
France,FRA,1991,0.001447222,170.32849,0,940.1822,0,2.102,235.0423,1141.2319,331.66626
France,FRA,1992,0.001447222,203.90215,0.0044,960.3427,0.072440855,2.134,207.2466,1139.4678,330.99
France,FRA,1993,0.007111111,191.89381,0.004972222,1044.7389,0.36189598,1.974,169.3328,1098.2133,338.51474
France,FRA,1994,0.013916667,232.99301,0.005555556,1021.4515,1.0935534,2.157,166.5416,1062.0353,323.15024
France,FRA,1995,0.013944444,216.2121,0.006027778,1070.3986,1.7379311,2.329,170.4958,1070.697,343.97824
France,FRA,1996,0.021972222,195.2914,0.007833334,1127.4581,2.605077,2.423,181.6606,1093.0751,380.1465
France,FRA,1997,0.032906666,188.54947,0.010083334,1122.189,3.4068286,2.675,159.0984,1101.1138,364.46924
France,FRA,1998,0.057653055,183.60834,0.012083333,1100.9274,2.9253244,2.653,189.2201,1141.1138,388.59476
France,FRA,1999,0.10924417,214.42311,0.013444444,1118.6732,3.052524,2.853,169.4491,1157.1686,396.2115
France,FRA,2000,0.14193556,196.23468,0.015444445,1178.0283,3.6503701,2.986,164.76129,1138.9818,415.9635
France,FRA,2001,0.38485026,218.18364,0.018111112,1187.0509,3.7004993,3.334,144.1878,1144.5676,436.684
France,FRA,2002,0.7734911,176.28885,0.020722222,1223.3219,3.8799298,3.537,148.6099,1112.9808,435.94275
France,FRA,2003,1.1252481,170.94202,0.022527779,1227.4746,3.5651479,3.717,157.97935,1114.9214,457.26825
France,FRA,2004,1.7145828,171.61678,0.024333334,1239.4857,3.8881776,3.782,150.38844,1124.8522,466.92526
France,FRA,2005,2.7546039,147.40854,0.030068055,1240.6753,6.583406,3.872,156.18452,1109.2781,477.12576
France,FRA,2006,6.208673,160.20482,0.0338775,1229.219,7.972722,3.841,144.3176,1106.1074,460.8055
France,FRA,2007,11.508417,162.88228,0.050897222,1193.1519,16.064714,4.216,149.40897,1078.2172,447.60925
France,FRA,2008,16.000471,178.87144,0.1180225,1184.9778,26.069366,4.436,140.409,1057.4426,463.8645
France,FRA,2009,22.095938,159.16783,0.48593193,1098.0414,27.89204,4.578,125.028305,1015.33746,447.31076
France,FRA,2010,27.603132,174.06766,1.7208589,1141.3375,27.334827,4.917,133.87088,980.45917,495.6445
France,FRA,2011,33.247307,123.5629,5.7324843,1171.0868,27.001106,5.48,113.60685,959.38947,430.19034
France,FRA,2012,41.42512,161.17769,11.011613,1119.3071,29.559471,6.3471003,128.70036,927.16864,444.44296
France,FRA,2013,43.754795,193.07962,12.904853,1108.0634,30.106844,7.80987,134.49423,915.1279,451.43155
France,FRA,2014,46.732452,170.21132,16.018896,1134.688,32.464577,8.320374,100.44779,885.4536,379.0835
France,FRA,2015,57.49541,146.92038,19.559496,1130.3857,32.747875,8.844254,99.874146,885.4328,407.51764
France,FRA,2016,57.042225,160.41727,21.85786,1035.7585,32.946053,9.635901,97.52974,879.3369,445.2994
France,FRA,2017,65.31789,130.30862,24.224728,1017.315,33.203514,10.333821,106.459755,883.06683,447.65698
France,FRA,2018,75.4849,169.10368,27.546125,1048.3887,32.825886,10.550078,95.25949,880.45953,428.38385
France,FRA,2019,91.24513,147.6875,30.965654,1009.28723,34.181557,10.743961,74.432884,873.4211,436.62042
France,FRA,2020,104.39454,160.65482,33.945854,891.7213,30.79988,10.668056,53.783024,745.1143,405.8284
France,FRA,2021,96.73158,151.6797,38.218422,952.5582,34.839787,11.1924715,64.64903,807.9753,430.41394
Germany,DEU,1965,0,47.939327,0,0.33198917,,0,1869.4766,1020.56976,30.975674
Germany,DEU,1966,0,51.847843,0,0.7519414,,0,1745.3395,1141.8322,37.229923
Germany,DEU,1967,0,49.240707,0,3.4759557,,0,1681.3044,1187.4216,47.988647
Germany,DEU,1968,0,49.970135,0,5.011051,,0,1705.4391,1331.1227,78.86974
Germany,DEU,1969,0,40.550606,0,14.008811,,0,1755.9604,1496.9418,112.316376
Germany,DEU,1970,0,51.846897,0,18.426823,,0.92002016,1733.9982,1644.0703,159.73753
Germany,DEU,1971,0,39.786846,0,17.637993,,1.0010282,1659.38,1712.5317,211.02473
Germany,DEU,1972,0,39.049686,0,27.018818,,1.0187488,1619.8613,1807.8164,273.22437
Germany,DEU,1973,0,45.033356,0,34.350956,,1.0531049,1625.1296,1927.148,352.33057
Germany,DEU,1974,0,52.155766,0,41.02763,,1.07625,1632.1193,1748.5243,440.76492
Germany,DEU,1975,0,50.443645,0,68.491936,,1.1247102,1478.5684,1698.3301,465.1435
Germany,DEU,1976,0,40.944935,0,83.80033,,1.2776853,1560.839,1834.953,492.28857
Germany,DEU,1977,0,51.990257,0,117.061676,,1.2465839,1499.0023,1812.3655,522.7913
Germany,DEU,1978,0,54.29693,0,124.490295,,1.317466,1518.4825,1890.2781,560.4232
Germany,DEU,1979,0,54.360363,0,147.73238,,1.4433178,1606.7776,1949.953,619.478
Germany,DEU,1980,0,56.38725,0,157.73462,,1.9662538,1643.761,1764.3439,610.7291
Germany,DEU,1981,0,58.887474,0,185.95087,,1.8042376,1671.3124,1601.3844,583.9387
Germany,DEU,1982,0,58.365032,0,211.18489,,1.798813,1631.4796,1513.8575,541.86145
Germany,DEU,1983,0,55.331234,0,221.50493,,1.5402381,1690.9672,1482.4481,563.34344
Germany,DEU,1984,0,54.64272,0,296.00104,,1.6429448,1745.2443,1477.557,588.30133
Germany,DEU,1985,0,51.453533,0,393.3959,,1.6440297,1735.9984,1522.7412,581.4914
Germany,DEU,1986,0.002944445,54.917152,0,370.2645,,1.5955696,1640.3766,1604.2207,579.8008
Germany,DEU,1987,0.005916667,60.153942,0,402.1468,,1.4458493,1633.6312,1562.0078,628.617
Germany,DEU,1988,0.023666667,59.374542,0,444.9791,,1.6378818,1614.3951,1562.9131,618.8514
Germany,DEU,1989,0.07688167,53.946507,0,458.74387,,1.7492679,1640.0975,1468.3829,633.358
Germany,DEU,1990,0.20994611,51.259407,0.002944445,432.72104,0,1.435,1529.6908,1537.2932,636.88336
Germany,DEU,1991,0.29569888,46.86828,0.002944445,418.2497,0,1.511,1343.5953,1607.6146,669.19275
Germany,DEU,1992,0.8131719,55.103497,0.005916667,450.59738,0.05137116,1.562,1214.4979,1621.6552,661.62695
Germany,DEU,1993,1.7741936,56.064518,0.008861112,435.55853,0.051373422,1.663,1145.7742,1646.8728,700.11334
Germany,DEU,1994,2.6879034,59.716396,0.011833333,429.03226,0.28761896,1.906,1111.4515,1631.9728,712.92725
Germany,DEU,1995,4.435484,63.74086,0.014777778,437.26105,0.3594806,2.049,1053.9393,1631.1295,777.3736
Germany,DEU,1996,6.008602,55.644623,0.01775,458.5793,0.5646553,2.143,1049.4019,1658.878,869.91
Germany,DEU,1997,8.77043,56.04086,0.032526944,483.30826,0.92359567,2.297,1016.81824,1648.9271,831.0336
Germany,DEU,1998,13.273925,56.18871,0.044354722,458.54242,1.0260494,2.718,992.5123,1650.7172,838.65027
Germany,DEU,1999,16.346237,61.168278,0.05618278,482.3889,1.3359281,2.94,955.58167,1601.1073,836.19086
Germany,DEU,2000,28.091398,73.629036,0,481.25955,2.5692635,3.4,992.0958,1570.4348,829.24585
Germany,DEU,2001,30.846775,68.156685,0.2937789,482.92413,3.5970438,5.2,994.93604,1590.9634,874.48193
Germany,DEU,2002,46.117584,69.17638,0.58376694,461.70627,5.6522837,6.4,997.1488,1537.7799,873.1278
Germany,DEU,2003,55.354668,53.133747,0.90773886,459.3533,8.098877,8.948651,1013.61993,1507.717,883.7197
Germany,DEU,2004,74.9777,59.78195,1.60508,461.97174,10.79538,10.635514,988.11,1490.4901,888.2106
Germany,DEU,2005,79.52845,56.231716,3.745345,447.98553,19.939838,14.7062,945.38727,1460.0576,902.8105
Germany,DEU,2006,89.129456,56.996304,6.444842,456.95532,31.798754,18.9344,983.3113,1457.2372,920.069
Germany,DEU,2007,114.538445,59.860737,8.870247,381.32126,36.146408,24.6164,1008.28674,1319.4586,886.36194
Germany,DEU,2008,116.29426,57.44602,12.667742,401.1802,31.71529,28.0316,931.8082,1399.0693,895.0063
Germany,DEU,2009,110.08871,53.1481,18.753061,361.60092,31.512589,30.9048,834.2924,1339.8384,844.3012
Germany,DEU,2010,106.99024,58.156704,33.20425,374.36166,31.542223,33.9517,896.17224,1357.6443,880.7125
Germany,DEU,2011,137.53824,48.748184,55.148266,285.82077,32.84833,36.9098,910.79114,1313.2709,808.60724
Germany,DEU,2012,141.70323,59.650806,73.33032,261.6942,34.992554,43.2284,936.07416,1305.3893,811.1006
Germany,DEU,2013,143.73036,62.679157,83.45502,254.44254,31.311945,45.593,963.3986,1334.2625,849.74335
Germany,DEU,2014,158.4741,53.063103,93.62101,252.50038,32.831333,48.385,925.895,1298.318,738.95026
Germany,DEU,2015,217.11821,51.104538,100.10047,237.19101,30.778166,50.459,915.05585,1296.5422,769.53613
Germany,DEU,2016,213.95955,55.002415,98.16697,217.41507,30.844444,51.103,889.935,1323.3187,848.8475
Germany,DEU,2017,281.27975,53.625,100.84428,194.91446,31.388779,51.08,835.92975,1352.043,877.3847
Germany,DEU,2018,290.90036,46.810852,114.98066,192.96321,32.717903,50.972,806.69,1286.6826,858.5072
Germany,DEU,2019,331.85312,52.010372,116.99236,189.89032,32.16014,50.323,624.2178,1294.7367,892.83026
Germany,DEU,2020,346.93805,48.11887,127.74533,162.255,39.271008,51.092,501.69446,1172.2839,871.125
Germany,DEU,2021,307.98288,49.97853,128.21716,173.25574,34.587852,50.9,587.6667,1162.2483,905.3031
Greece,GRC,1965,0,2.3685484,0,0,,0,24.50441,52.273228,0
Greece,GRC,1966,0,5.1155915,0,0,,0,24.45789,57.076584,0
Greece,GRC,1967,0,4.908602,0,0,,0,23.3763,67.11283,0
Greece,GRC,1968,0,4.0451612,0,0,,0,26.4001,68.693054,0
Greece,GRC,1969,0,6.076613,0,0,,0,25.55111,73.09415,0
Greece,GRC,1970,0,7.7946234,0,0,,0,29.40064,79.16741,0
Greece,GRC,1971,0,7.8419356,0,0,,0,43.33338,87.45739,0
Greece,GRC,1972,0,7.91586,0,0,,0,46.2874,101.31322,0
Greece,GRC,1973,0,6.573387,0,0,,0,54.44003,117.92021,0
Greece,GRC,1974,0,6.940054,0,0,,0,57.3359,110.66205,0
Greece,GRC,1975,0,5.9583335,0,0,,0,75.08328,117.248055,0
Greece,GRC,1976,0,5.556183,0,0,,0,88.72527,124.7924,0
Greece,GRC,1977,0,5.6833334,0,0,,0,94.36582,127.140976,0
Greece,GRC,1978,0,8.835484,0,0,,0,83.91045,138.43669,0
Greece,GRC,1979,0,10.544623,0,0,,0,46.06643,146.42546,0
Greece,GRC,1980,0,10.068548,0,0,,0,46.06643,144.9728,0
Greece,GRC,1981,0,10.074463,0,0,,0,45.60123,140.84198,0
Greece,GRC,1982,0,10.529839,0,0,,0,46.29903,141.5108,0.8435
Greece,GRC,1983,0,6.919355,0,0,,0,56.77766,135.79776,0.804
Greece,GRC,1984,0,8.462903,0,0,,0,60.62719,139.16304,0.8845
Greece,GRC,1985,0,8.294354,0,0,,0,70.30335,141.48158,0.83125
Greece,GRC,1986,0,9.565861,0,0,,0,67.09347,143.58203,1.13875
Greece,GRC,1987,0.002944445,8.22043,0,0,,0,76.59518,155.96172,1.3
Greece,GRC,1988,0.002944445,6.996237,0,0,,0,85.96896,161.07317,1.55925
Greece,GRC,1989,0.002944445,5.6182795,0,0,,0,92.42361,177.45236,1.5725
Greece,GRC,1990,0.005916667,5.230914,0,0,,0,93.7266,186.74255,1.6065
Greece,GRC,1991,0.005916667,9.16371,0,0,,0,90.17142,190.55426,1.587
Greece,GRC,1992,0.023666667,6.5142474,0,0,,0.001,94.088234,194.5226,1.4665
Greece,GRC,1993,0.13897862,6.7478495,0,0,,0.001,94.04727,198.51204,1.0815
Greece,GRC,1994,0.10940861,7.685215,0,0,,0.001,94.24909,203.04324,0.55325
Greece,GRC,1995,0.1005375,10.435215,0,0,,0.001,93.93198,211.81287,0.51025
Greece,GRC,1996,0.10645167,12.856989,0,0,,0,91.37747,219.88054,0.57325
Greece,GRC,1997,0.10940861,11.4790325,0,0,,0,98.41099,222.05852,1.98875
Greece,GRC,1998,0.21586028,10.991129,0,0,,0,102.95045,232.47917,8.145165
Greece,GRC,1999,0.47903222,13.578495,0,0,,0.001,99.02892,227.0115,14.603706
Greece,GRC,2000,1.3336022,10.920161,0,0,,0,104.94781,236.24866,19.601875
Greece,GRC,2001,2.2209678,6.1605415,0,0,,0.079,108.47606,239.57071,19.344769
Greece,GRC,2002,1.9001614,8.172737,0,0,,0.126,104.36563,240.72467,20.80514
Greece,GRC,2003,2.9610267,13.821991,0,0,,0.105,104.92749,252.75018,23.520195
Greece,GRC,2004,3.230332,13.463078,0.002888889,0,,0.123,107.55803,247.72809,25.85473
Greece,GRC,2005,3.6250818,14.3657465,0.002861111,0,,0.122,106.0982,249.09126,26.0325
Greece,GRC,2006,4.834343,16.6883,0.002833333,0,,0.114,97.70742,260.48984,30.693
Greece,GRC,2007,5.140615,7.326366,0.002833333,0,,0.184,103.01639,263.44052,38.867813
Greece,GRC,2008,6.3001504,9.306912,0.014055556,0,,0.191,96.96925,252.5715,40.526802
Greece,GRC,2009,7.1018667,15.008035,0.13963556,0,,0.218,98.008194,236.80884,34.031445
